"id","title","path","class","tags","links","content","create_time","update_time"
"8f5af39e-b680-4a8d-92c5-d77dcf370b94","Asn1","/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.encoding%.asn1.md","саморазвитие","{""саморазвитие""}","{""2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%.encoding#Encoding""}","{}","2024-04-12 00:00:00","2025-05-16 00:00:00"
"c5349617-e4d8-4999-864e-d4aa05b69212","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-03-06.<1>.md","духовность","{""духовность""}","{""2024-05-06; 2025-05-16; сон#Сон; 2023-03-06#2023-03-06; сон#Сон""}","{""Приехал к [[человек.вещина_татьяна_владимировна|бабушке]] погостить. Зашли в какой-то магазин. Продавщицы бабушке явно были не рады ей"",""хотя несмотря на это бабушка старалась с ними разговаривать как с подругами - неприязни она"",""похоже"",""не замечала. Я отошёл в укромное место и завладел телом продавщицы"",""заставив её наблюдать со стороны за происходящим. Вежливо продал"",""что нужно. Вышел из её тела. Начал спускаться с чердака"",""но на глаза попался раненый крысёнок"",""которого я почему-то решил забрать. У бабушки возился с ним"",""но понял"",""что он умирает"",""помочь уже никак нельзя. Наблюдал за его медленной смертью. Он жался ко мне"",""как маленький слепой котёнок. Забавно""}","2024-05-06 00:00:00","2025-05-16 00:00:00"
"0519752c-7280-4a12-9b7c-9ed41d09e26e","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-12-15.<1>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-12-15#2023-12-15; сон#Сон""}","{""#Персонаж_Марат - гг"",""20 лет
#IOI #II
Игра в фентези мире. Лес. Крепость каких-то бандитов. Проникаю""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"893c06b2-d0d1-4d18-9785-eb628491e097","Go","/Users/Shared/obsidian-storage/master/<9> void/go.конспект.пакеты.стандартные%.go%.md","саморазвитие","{""саморазвитие""}","{""2024-04-12; 2025-05-16; go#Go; go.конспект.пакеты#Пакеты; go.конспект.пакеты.стандартные%#Стандартные""}","{""---
```dataview
LIST
WHERE contains(file.name"",""\""go.конспект.пакеты.стандартные%.go%.\"")
```""}","2024-04-12 00:00:00","2025-05-16 00:00:00"
"52f6f17d-a9d1-44f6-bd25-ab72d9e23227","Сортировки","/Users/Shared/obsidian-storage/master/<9> void/алгоритмы.сортировки.md","саморазвитие","{""саморазвитие""}","{""2024-03-29; 2025-05-16; алгоритмы#Алгоритмы; алгоритмы#Алгоритмы; алгоритмы#Алгоритмы""}","{}","2024-03-29 00:00:00","2025-05-16 00:00:00"
"a27d4e76-37ca-4462-a531-90867ae2e86b","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2024-09-18.<1>.md","духовность","{""духовность""}","{""2024-10-17; 2025-05-16; сон#Сон; 2024-09-18#2024-09-18; сон#Сон""}","{""Осознанный сон ближе к утру.
Каминский. Решил полетать и изучить местность.
Вокруг Каминского был большой лес. Полетел как бы налево. Нашёл гигантскую сеть жд путей. В одну сторону от них шла река. Полетел в другую"",""и набрёл на что-то вроде заброшенного древнего города. Здания заросли травой и опустились под землю""}","2024-10-17 00:00:00","2025-05-16 00:00:00"
"02b38aef-4f14-4214-8302-9d0db2f0955c","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-05-28.<1>.md","духовность","{""духовность""}","{""2024-05-07; 2025-05-16; сон#Сон; 2023-05-28#2023-05-28; сон#Сон""}","{""Заставил себя родиться на сорок лет позже"",""изменив линию времени. Оставив свои воспоминания"",""занял тело себя девятилетнего. В качестве подарка на окончание года родительский комитет устроил моему классу выходной в клубе виртуальной реальности. Сюжет игры такой: королевская битва в постапокалиптичном мегаполисе (что-то среднее между киберпанком"",""The Last of Us и Безумным Максом).
Все сразу разбились на команды"",""а я остался один"",""по своей воле. Ходил по зданиям"",""искал оружие"",""отбивался от зомби"",""пока мои враги сами убивали друг друга. Заметил"",""что с самого высокого здания снайпер периодически кого-то убивает. Это не был кто-то из наших"",""да и в игровой сессии кроме нас никого не должно было быть. Стал передвигаться аккуратнее"",""чтобы он не имел возможности меня убить. Небольшими перебежками добрался до двух домов"",""где засели оставшиеся команды. Многие начали предавать друг друга"",""так что началась мясорубка. Я осторожно устроился в подвале одного из домов"",""выжидая. Это был деревянный дом"",""стоящий на больших опорах"",""так что формально"",""подвал был первым этажом"",""а вход был на втором. В какой-то момент в дырку рядом со мной прилетела пуля большого калибра. Снайпер не мог видеть меня"",""хотя"",""похоже"",""всё-таки видел. Я посчитал это предупреждением"",""и начал подниматься наверх. Ворвавшись в гущу мясорубки я убил нескольких людей"",""быстро спрятавшись после этого за барной стойкой. Нас осталось трое. Прождав несколько минут"",""и вовсе двое. Я стал потихоньку выходить"",""оглядываясь. У меня было преимущество - мозги и рост. Мне не нужно было ложиться"",""чтобы меня не было видно из окон"",""что давало мне больше возможностей для передвижения"",""чем сопернику. Но мои действия оказались бесполезными"",""снайпер убил его. Всё время игры можно было увидеть красную точку его прицела на вершине небоскрёба"",""сейчас она пропала. «Он приглашает меня»"",""подумал я и отправился к нему.""}","2024-05-07 00:00:00","2025-05-16 00:00:00"
"f39c1a06-dcff-4342-991f-6054f2ec0ad0","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-06-19.<1>.md","духовность","{""духовность""}","{""2024-05-09; 2025-05-16; сон#Сон; 2023-06-19#2023-06-19; сон#Сон""}","{""#Персонаж_Марат - гг"",""19 лет
#OOO #II
Держим путь куда-то небольшой группой людей. Знакомлюсь с девочкой в поезде"",""целуемся. Вне поезда на улице гуляет огромное количество каких-то странных существ. Похожи на крупных беловато-прозрачных морских звёзд с красными прожилками внутри и примерно десятью щупальцами-отростками. Могут менять форму тела по желанию: сращивать несколько отростков"",""придавать им различную форма. Вообще"",""прообраз"",""скорее"",""из фильма «Живое». Во сне они несколько дней назад появились на улицах и их количество растёт с каждым днём. Они безобидны"",""вроде как"",""от людей убегают"",""но я на протяжении сна всё-равно их мысленно побаиваюсь. В моменты"",""когда они пробегают рядом со мной"",""даже пару раз был готов был разорвать сюжет сна"",""уж сильно они противными казались. Вышли с поезда"",""погуляли.""}","2024-05-09 00:00:00","2025-05-16 00:00:00"
"bf83cc50-876c-4e37-8201-91d6cb89da3d","2024-03-31","/Users/Shared/obsidian-storage/master/<9> void/2024-03-31.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2024-03-31) AND (starts on or before 2024-03-31)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-03-31
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-03-31\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-03-31\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-03-31\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2024-03-31\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"c93ed7fd-657a-41ea-b2b9-7d50454339c4","2022-08-22","/Users/Shared/obsidian-storage/master/<9> void/2022-08-22.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2022-08-22) AND (starts on or before 2022-08-22)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2022-08-22
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2022-08-22\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2022-08-22\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2022-08-22\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2022-08-22\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"6237b608-8de9-4ec6-ad59-9c4c44df9436","Неизвестный","/Users/Shared/obsidian-storage/master/<9> void/сны.персонажи.состояния_персонажей.дополнительные%.неизвестный.md","духовность","{""духовность""}","{""2024-01-20; 2025-05-16; сны#Сны; сны.персонажи.состояния_персонажей#Состояния Персонажей; сны.персонажи.состояния_персонажей.дополнительные%#Дополнительные""}","{}","2024-01-20 00:00:00","2025-05-16 00:00:00"
"911ba274-ed2e-4139-a54c-1fd251f02a75","Старается","/Users/Shared/obsidian-storage/master/<9> void/человек.куликова_алёна_павловна.плюсы%.<41>старается.md","личное","{""личное""}","{""2024-02-07; 2025-05-16; человек#Человек; человек.куликова_алёна_павловна#Куликова Алёна Павловна; человек.куликова_алёна_павловна.плюсы%#Плюсы""}","{}","2024-02-07 00:00:00","2025-05-16 00:00:00"
"58d85d2f-b0d4-4003-88cc-c3a6d30813b3","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2024-06-07.<1>.md","духовность","{""духовность""}","{""2024-06-11; 2025-05-16; сон#Сон; 2024-06-07#2024-06-07; сон#Сон""}","{""Голодные игры в чём-то вроде гигантского мешка"",""сплетёного из маленьких резиночек.""}","2024-06-11 00:00:00","2025-05-16 00:00:00"
"cd943925-fb9b-4b75-ac04-2482f17b6ff8","Вторая","/Users/Shared/obsidian-storage/master/<9> void/мысль.2024-02-22.<2>.md","духовность","{""духовность""}","{""2024-02-27; 2025-05-16; мысль#Мысль; 2024-02-22#2024-02-22; мысль#Мысль""}","{""Сегодня была пара предмета"",""название которого я не выговорю. Со слов преподавателя"",""на нём нас будут учить правильно преподносить себя"",""практика выступлений и тд. Преподносится это как подготовка к диплому.
Так вот"",""примером правильного поведения в спорной ситуации было приведено:
Приходите вы в магазин"",""а там кассирша в плохом настроении медленно пробивает вам товары. Нужно сделать комплимент - не важно"",""правдив он или нет. \""Ох, как вы сегодня прекрасно выглядите. Мне так нравится ваше что-то там\"".
Из мемных фразочек также:
На диплом мужчине можно одеваться как угодно. Главное уверенно подать материал. Девочкам обязательно надеть каблуки и юбку выше колен"",""потому что девушке необходимо выглядеть красиво - подача материала не так уж и важна.
Я научу вас правильной речи. Также сто повторов за два предложения: - \""ой, главное, что я говорю, а не как говорю\"".
Неважно"",""что вы будете отвечать на вопросы на защите диплома. Главное уверенно. Потому что комиссия сама зачастую ответов не знает.
Бля. То ли я дурак"",""то ли это пропоганда полнейшего непрофессионализма и вылизывания жоп. Как могут ставиться человеческие отношения выше правды. Какой нахуй комплимент кассирше? Жалобу директору и пусть увольняется. Мне плевать"",""что у тебя на душе и почему ты хуёво работаешь. Надо работать - работай качественно. Русня. Одному подлижи"",""другому. Цирк"",""спектакль. Только нахуя вот"",""мне не понятно. Эта игра и заводит общество в полную жопу. Потом удивляемся коррупции в стране. Комплимент ничем от взятки не отличается. Действуй по правилам"",""без попыток наебать систему"",""и всё будет хорошо. А то одной комплимент"",""другому улыбнись правильно. Всё должно быть строго и по правилам. Проблема россии не в Путине"",""а в прогнившем обществе.
Мне нравятся немцы и япошки в этом плане. Общества строгой иерархии с чётким следованием правилам. Даёшь диктатуру и всеобщий надзор. Людям не нужна свобода"",""людям нужен пастух.
Всё вышесказанное является проявлением идеалистического абсолютизма автора и ничего общего с реальностью не имеет. Следует воспринимать как тончайший юмор и иронию.""}","2024-02-27 00:00:00","2025-05-16 00:00:00"
"02b51007-a71f-4259-8880-675503fa6963","Не Торопит События","/Users/Shared/obsidian-storage/master/<9> void/человек.куликова_алёна_павловна.плюсы%.<40>не_торопит_события.md","личное","{""личное""}","{""2024-02-07; 2025-05-16; человек#Человек; человек.куликова_алёна_павловна#Куликова Алёна Павловна; человек.куликова_алёна_павловна.плюсы%#Плюсы""}","{}","2024-02-07 00:00:00","2025-05-16 00:00:00"
"8f6a014d-61d3-4473-acc3-227c37f10b14","Второй","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-04-06.<2>.md","духовность","{""духовность""}","{""2024-05-06; 2025-05-16; сон#Сон; 2023-04-06#2023-04-06; сон#Сон""}","{""Мир"",""где всем заправляют огромные фракции огроподобных чудовищ. Людей держат в качестве рабов. Я каким-то образом делаю так"",""чтобы во мне они видели своего"",""несмотря на то"",""что являюсь человеком. Хожу вместе с ними на рейды"",""охочусь"",""что-то затевая
}""}","2024-05-06 00:00:00","2025-05-16 00:00:00"
"e9b4ecc3-5257-449b-8ceb-486fb097245b","Связи","/Users/Shared/obsidian-storage/master/<9> void/obsidian.документация.структура.граф%.бездна.связи%.md","личное","{""личное""}","{""2024-04-15; 2025-05-16; obsidian#Obsidian; obsidian.документация.структура.граф%.бездна#Бездна; obsidian.документация.структура.граф%.бездна#Бездна""}","{}","2024-04-15 00:00:00","2025-05-16 00:00:00"
"df626fb3-6e6a-4831-8ddf-54f29068f9a8","2024-01-25","/Users/Shared/obsidian-storage/master/<9> void/2024-01-25.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2024-01-25) AND (starts on or before 2024-01-25)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-01-25
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-01-25\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-01-25\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-01-25\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2024-01-25\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"06fd0057-5f01-48e9-9c58-13a598be2f21","2023-06-21","/Users/Shared/obsidian-storage/master/<9> void/2023-06-21.md","реализация","{""реализация""}","{""2024-05-10; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
## Tasks
```tasks
(due on or after 2023-06-21) AND (starts on or before 2023-06-21)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-06-21
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-06-21\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-06-21\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-06-21\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2023-06-21\"")
```""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"e81270b7-eda6-4c55-a869-47a1734792ff","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-11-24.<1>.md","духовность","{""духовность""}","{""2024-05-10; 2025-05-16; сон#Сон; 2023-11-24#2023-11-24; сон#Сон""}","{""#Персонаж_Марат - гг"",""20 лет
#OOI #OI
С Землёй соударяется гигантский (километров 100 в радиусе) метеорит (на маленькой скорости"",""сантиметров 50 в секунду). Почему-то он не останавливался"",""сохраняя свою скорость. Так он как бы постепенно пожирал всё"",""до чего добирался. Дошла очередь до Маёвника. Когда я его увидел"",""он уже разрушил часть ГУКа"",""постепенно добираясь до общежития. Забежал в комнату"",""чтобы сказать [[человек.медведев_кирилл_викторович|соседу]]"",""что нужно убегать. Он сказал"",""что спасаться бесполезно"",""поэтому будет сидеть до конца. Я"",""мягко говоря"",""не был с ним согласен. Взлетел к метеориту и попытался его замедлить - безуспешно. Улетел в космос"",""наблюдая за смертью мира.""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
"1ef41103-ddf5-4d4e-bab1-37a50aba97fb","2022-09-18","/Users/Shared/obsidian-storage/master/<9> void/2022-09-18.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2022-09-18) AND (starts on or before 2022-09-18)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2022-09-18
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2022-09-18\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2022-09-18\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2022-09-18\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2022-09-18\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"90c2808b-2f6b-4477-b2dc-6d19229c8170","Вещин Аркадий","/Users/Shared/obsidian-storage/master/<9> void/человек.вещин_аркадий.md","личное","{""личное""}","{""2024-06-03; 2025-05-16; человек#Человек; человек#Человек; человек#Человек""}","{}","2024-06-03 00:00:00","2025-05-16 00:00:00"
"251a5df6-3dc2-4e24-8902-009a7f75c2c9","Предопределённые Имена","/Users/Shared/obsidian-storage/master/<9> void/go.конспект.имена.предопределённые_имена.md","саморазвитие","{""саморазвитие""}","{""2024-04-10; 2025-05-16; go#Go; go.конспект.имена#Имена; go.конспект.имена#Имена""}","{""| Тип       | Имя          |
| --------- | ------------ |
| Константы |              |
|           | `true`       |
|           | `false`      |
|           | `iota`       |
|           | `nil`        |
| Типы      |              |
|           | `int`        |
|           | `int8`       |
|           | `int16`      |
|           | `int32`      |
|           | `int64`      |
|           | `uint`       |
|           | `uint8`      |
|           | `uint16`     |
|           | `uint32`     |
|           | `uint64`     |
|           | `uintptr`    |
|           | `float32`    |
|           | `float64`    |
|           | `complex64`  |
|           | `complex128` |
|           | `bool`       |
|           | `byte`       |
|           | `rune`       |
|           | `string`     |
|           | `error`      |
| Функции   |              |
|           | `make`       |
|           | `len`        |
|           | `cap`        |
|           | `new`        |
|           | `append`     |
|           | `copy`       |
|           | `close`      |
|           | `delete`     |
|           | `complex`    |
|           | `real`       |
|           | `imag`       |
|           | `panic`      |
|           | `recover`    |""}","2024-04-10 00:00:00","2025-05-16 00:00:00"
"13005b97-ddd7-4aa3-a0e2-a39e68e7e838","2024-10-07","/Users/Shared/obsidian-storage/master/<9> void/2024-10-07.md","реализация","{""реализация""}","{""2024-10-17; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
### Tasks
```tasks
(due on or after 2024-10-07) AND (starts on or before 2024-10-07)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-10-07
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
Поплакал чуть-чуть"",""бывает
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-10-07\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-10-07\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-10-07\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2024-10-07\"")
```""}","2024-10-17 00:00:00","2025-05-16 00:00:00"
"452f60e9-efe3-42c2-91fa-82c15ddd400a","Третий","/Users/Shared/obsidian-storage/master/<9> void/сон.2023-04-30.<3>.md","духовность","{""духовность""}","{""2024-05-06; 2025-05-16; сон#Сон; 2023-04-30#2023-04-30; сон#Сон""}","{""В общежитии на последнем этаже располагается большой Перекрёсток. Захожу"",""чтобы купить авокадо. Очень подробный сон. Чётко помню"",""как поднимаюсь по каждой ступеньке"",""как выбираю авокадо"",""как пробиваю его на кассе самообслуживания. В целом"",""весь сон сопровождает приятное ощущение крошечности и жалкости на фоне мира.""}","2024-05-06 00:00:00","2025-05-16 00:00:00"
"e13e76d8-ca3c-49af-bf1d-bf3c42a8e3c3","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2024-05-28.<1>.md","духовность","{""духовность""}","{""2024-05-31; 2025-05-16; сон#Сон; 2024-05-28#2024-05-28; сон#Сон""}","{""В программном коде вселенной происходит какой-то сбой и мир буквально разваливается на части. Физики собираются для обсуждения проблемы. В какой-то момент становится понятно"",""что ничего уже сделать нельзя"",""и самые гениальные умы планеты медленно наблюдают за смертью вселенной. Объявляется какой-то очень почитаемый учёный и рассказывает о книжке"",""которая была выпущена в 50-х"",""но популярность не получила из-за того"",""что была пролохо оформлена и вообще её никто не понял.
Между двумя учёными завязывается разговор. Обсуждают то"",""насколько"",""оказывается"",""мы"",""со всеми нашими знаниями"",""мало понимаем этот мир. Меня от лица одного из них дичайше накрывает осознанием масштабов вселенной: что-то среднее между тем"",""как человек-муравей погружался в квантовый мир в своём первом сольнике; тем"",""как доктор стрендж путешествовал по реальности"",""когда впервые пришёл в храм; видосами"",""где постепенно увеличивается масштаб вселенной. Только всё это как будто одновременно.""}","2024-05-31 00:00:00","2025-05-16 00:00:00"
"9d9e17dd-be6f-4331-8a87-669b27821fa2","2024-01-11","/Users/Shared/obsidian-storage/master/<9> void/2024-01-11.md","реализация","{""реализация""}","{""2024-04-01; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
```tasks
(due on or after 2024-01-11) AND (starts on or before 2024-01-11)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2024-01-11
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2024-01-11\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2024-01-11\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2024-01-11\"")
```
```dataview
LIST
WHERE contains(analy.name"",""\""анализ.2024-01-11\"")
```""}","2024-04-01 00:00:00","2025-05-16 00:00:00"
"f25384fa-a3de-4ea9-8b00-3b2c94348f04","Первый","/Users/Shared/obsidian-storage/master/<9> void/сон.2022-10-20.<1>.md","духовность","{""духовность""}","{""2024-01-28; 2025-05-16; сон#Сон; 2022-10-20#2022-10-20; сон#Сон""}","{""[Сон:: [[сны.интересность%.неинтересные#Неинтересные|Неинтересный]]]
[Корневой персонаж:: [[сны.персонажи.корневые%.марат#Марат|Марат]]]
[Основной вектор:: [[сны.персонажи.состояния_персонажей.основные%.OIO#OIO|OIO]]]
[Дополнительный вектор:: [[сны.персонажи.состояния_персонажей.дополнительные%.OO#OO|OO]]]
[Прообраз визуала:: [[сны.визуалы.неизвестный#Неизвестный|Неизвестный]]]
[Прообраз сюжета:: [[сны.сюжеты.неизвестный#Неизвестный|Неизвестный]]]
---
[[человек.романов_николай_александрович|Николай Второй]] играет в шахматы в разных локациях. По атмосфере на «Ход королевы» похоже""}","2024-01-28 00:00:00","2025-05-16 00:00:00"
"af5115b7-8a73-40ff-81ed-c065e6734e60","2023-08-16","/Users/Shared/obsidian-storage/master/<9> void/2023-08-16.md","реализация","{""реализация""}","{""2024-05-10; 2025-05-16; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00; 0000-00-00#0000-00-00""}","{""## Планы
## Tasks
```tasks
(due on or after 2023-08-16) AND (starts on or before 2023-08-16)
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
```tasks
starts on or before 2023-08-16
priority is below none
not done
hide recurrence rule
hide created date
hide start date
hide backlink
hide due date
hide edit button
hide postpone button
```
## События
## Расходы
[потрачено:: 0]
## Сны
```dataview
LIST
WHERE contains(file.name"",""\""сон.2023-08-16\"")
```
## Мысли
```dataview
LIST
WHERE contains(file.name"",""\""мысль.2023-08-16\"")
```
## Анализ
```dataview
LIST
WHERE contains(file.name"",""\""самоанализ.2023-08-16\"")
```
```dataview
LIST
WHERE contains(file.name"",""\""анализ.2023-08-16\"")
```""}","2024-05-10 00:00:00","2025-05-16 00:00:00"
